objID,RA,DEC,PGC,HUBBLE,TYPE
1237652933495881846,316.347358,-7.751653,PGC 66070,.SBR1P?,1.0
1237652933495882221,316.3363333,-7.8458333,PGC 66068,PSBS4?.,4.0
1237652934029410616,308.849083,-6.244639,PGC 65022,.S..5*/,5.0
1237652935103480131,309.727,-5.639917,PGC 65131,PS..1*.,1.0
1237652935641858131,313.123767,-5.746203,PGC 65625,.SBR1P*,1.0
1237652935641858247,313.14765,-5.711128,PGC 65631,.S..3..,3.0
1237652935641858730,313.108471,-5.772306,PGC 65620,.SXR4?.,4.0
1237652936176894483,309.097808,-4.618744,PGC 65054,.SXT3..,3.0
1237652936177943085,311.421458,-4.950111,PGC 65328,PS..2..,2.0
1237652937787638496,306.15175,6.911194,PGC 64638,.S..4..,4.0
1237652938325688892,308.685958,7.986639,PGC 64999,.S?....,-99.0
1237652938862167706,307.711458,8.091389,PGC 64857,.S..6*.,6.0
1237652938865377765,315.020105,9.582957,PGC 65866,.S?....,-99.0
1237652939938071312,312.495599,9.899128,PGC 65485,.S..0..,0.0
1237652942089945338,332.892833,11.795944,PGC 68244,.SB.3..,3.0
1237652942094925973,344.508083,13.1345,PGC 70129,.E.....,-5.0
1237652942096695356,348.554917,13.426389,PGC 70765,.SB.4..,4.0
1237652942096957531,349.186125,13.483,PGC 70912,.SB.1..,1.0
1237652942102331552,1.756667,14.106583,PGC   548,.S..6*.,6.0
1237652942624719215,327.934,11.575417,PGC 67506,.S..4..,4.0
1237652942625833397,330.583708,11.858944,PGC 67891,.S..7..,7.0
1237652942627930187,335.368792,12.509917,PGC 68640,.S?....,-99.0
1237652942631993365,344.803333,13.606667,PGC 70175,.S..8*.,8.0
1237652942632845339,346.826667,13.85,PGC 70517,.S..8*.,8.0
1237652942633959447,349.401667,14.001194,PGC 70962,.S...$.,-99.0
1237652942635925709,354.15475,14.157278,PGC 71890,.SB.6*.,6.0
1237652942637957126,358.817042,14.375472,PGC 72863,.S?....,-99.0
1237652942639071352,1.509958,14.417472,PGC   451,.S..8*.,8.0
1237652942639792312,3.262917,14.409972,PGC   878,.S?....,-99.0
1237652943168929807,344.899333,14.089528,PGC 70191,.S?....,-99.0
1237652943175286846,359.901333,14.805583,PGC 73177,.I..9?.,10.0
1237652943705604208,344.541875,14.3085,PGC 70131,.SXT7..,7.0
1237652943708291367,350.798958,14.901444,PGC 71287,.S?....,-99.0
1237652943708684504,351.792542,15.01725,PGC 71471,.SBS8*.,8.0
1237652943712551139,0.930417,15.218333,PGC   255,.S..9*.,9.3
1237652944233759136,324.094917,12.236306,PGC 67040,.S..6*.,6.0
1237652944234152441,325.087,12.354806,PGC 67153,.S?....,-99.0
1237652944234414174,325.595341,12.498242,PGC 67205,.S..2..,2.0
1237652944240246951,339.2295,14.412306,PGC 69316,.S?....,-99.0
1237652944243458102,346.707667,15.0305,PGC 70493,,-99.0
1237652944245358642,351.205625,15.275583,PGC 71370,.S..3..,3.0
1237652944246014094,352.736667,15.4905,PGC 71637,.S..8*.,8.0
1237652944246276408,353.388542,15.552472,PGC 71746,.S..6*.,6.0
1237652944248111327,357.700583,15.651167,PGC 72591,,-99.0
1237652944250011662,2.193333,15.815556,PGC   647,RIBS9P.,10.0
1237652944773185891,329.972375,13.579861,PGC 67800,.SB?...,-99.0
1237652944774562064,333.092755,14.024388,PGC 68275,.SB.3..,3.0
1237652944775020729,334.301083,14.239139,PGC 68493,,-99.0
1237652944775413846,335.197167,14.234611,PGC 68613,.S..7*.,7.0
1237652944778494155,342.437,15.089194,PGC 69816,.I..9*.,10.0
1237652944779477003,344.642917,15.172778,PGC 70153,.S?....,-99.0
1237652944780394696,346.867833,15.366528,PGC 70516,.SB.3*.,3.0
1237652944782819355,352.556875,15.761028,PGC 71607,.SB?...,-99.0
1237652944783015999,353.10175,15.847833,PGC 71699,.SXT4..,4.0
1237652944783671379,354.671708,15.954639,PGC 71993,.S..0..,0.0
1237652944786292741,0.812042,16.145417,PGC   218,.SAS2*/,2.0
1237652946379079804,2.1429,-10.949314,PGC   635,.SBR1..,1.0
1237652946386944110,20.365371,-10.619164,PGC  4911,.SB?...,-99.0
1237652946914443286,358.555833333333,-10.4191666666667,PGC 72804,,-99.0
1237652946918375550,7.805333,-10.481056,PGC  1909,.SBR4?.,4.0
1237652946918441106,7.898833,-10.506306,PGC  1932,.SBR4?/,4.0
1237652947455770709,8.999287,-10.1217,PGC  2149,.E.0...,-5.0
1237652947455836236,9.120513,-10.106164,PGC  2182,.SBT4..,4.0
1237652947456360495,10.391225,-10.021431,PGC  2482,.S..0*/,0.0
1237652947457998886,14.177758,-9.913872,PGC  3377,.SXR5..,5.0
1237652947992445004,8.511625,-9.705339,PGC  2035,.SBR4..,4.0
1237652947997098813,19.2520833333333,-9.3,PGC  4647,.SBR1P?,1.0
1237652948529774598,9.489542,-9.252583,PGC  2269,.SXS6..,6.0
1237652948529905706,9.899146,-9.194539,PGC  2391,RSBR1*.,1.0
1237652948530167954,10.460308,-9.303139,PGC  2501,.LBR0P?,-2.0
1237652948530299698,10.7508333333333,-9.2,PGC  2582,,-99.0
1237652948532199469,15.190958,-9.185708,PGC  3620,.SXR4..,4.0
1237652949065793676,7.624292,-8.7833,PGC  1862,.SBS3?.,3.0
1237652949067956269,12.6355,-8.651639,PGC  2938,.L..+..,-1.0
1237652949068284053,13.374675,-8.7678,PGC  3140,PSBR1*.,1.0
1237652949070905591,19.451629,-8.607486,PGC  4663,.SBS9..,9.0
1237652950674374721,27.1517,-10.326208,PGC  6637,.L..0*/,-2.0
1237652951209869342,23.962862,-10.002967,PGC  5932,PSBR3P.,3.0
1237652951211507758,27.766,-9.702611,PGC  6826,.SBT5..,5.0
1237652951211507902,27.782925,-9.792039,PGC  6832,PSXT3..,3.0
1237652951211901011,28.575308,-9.713481,PGC  7064,.LB.-*.,-2.5
1237652951212359773,29.711662,-9.587142,PGC  7483,.SB.3P?,3.0
1237652952283807764,24.313917,-9.197639,PGC  6004,.LA.-..,-3.0
1237652952821661730,26.604379,-8.636644,PGC  6505,.SBT3P*,3.0
1237652952821661874,26.6593,-8.678625,PGC  6504,.IBS9..,10.0
1237652952822186040,27.862917,-8.505378,PGC  6861,PLXS-*.,-3.4
1237652954969014284,66.208542,-1.026694,PGC 15057,.S..4..,4.0
1237652954970456331,69.51,-0.943333,PGC 15697,.S..6*.,6.0
1237652955505360971,65.073667,-0.692722,PGC 14907,.LXR+?.,-1.0
1237652955507523684,70.032833,-0.547528,PGC 15773,RSBR0..,0.3
1237652956043215099,67.33818,-0.20685,PGC 22291,,-99.0
1237652956043346083,67.659292,-0.304167,PGC 15331,.SBS4..,4.0
1237652956044001418,69.155625,-0.143611,PGC 15638,.SXT4..,4.3
1237652956044132759,69.40725,-0.293194,PGC 15673,.S..8*.,8.0
1237652956581134480,69.684708,0.1905,PGC 15714,,-99.0
1237652956582182998,72.094792,0.224222,PGC 16049,.E?....,-99.0
1237652956582183110,72.14375,0.241667,PGC 16059,.IXS9*.,10.0
1237652957117087921,67.666375,0.661667,PGC 15332,.E...P.,-5.0
1237652957117087922,67.682387,0.664713,PGC 15340,.E...P?,-4.6
1237652957117284409,68.025481,0.56736,PGC 15447,.L..0*.,-2.0
1237652957117350323,68.229875,0.53675,PGC 15491,.S..9*.,9.0
1237652957118464105,70.728792,0.618583,PGC 15867,.SAT5*.,5.0
1237652957118857535,71.655542,0.620917,PGC 15982,.S..6*.,6.0
1237652957653696822,67.05975,1.053028,PGC 15181,.S..8*.,8.0
1237652957654351877,68.483917,1.11375,PGC 15531,.SXS7*.,6.7
1237652957655204209,70.473833,1.081306,PGC 15836,.S..3..,3.0
1237652985040076912,321.559775,9.798012,PGC 66752,.S?....,-99.0
1237652985040732472,323.115888,10.1387381,PGC 66930,.S?....,-99.0
1237652985041518657,324.822958,10.333972,PGC 67106,.S?....,-99.0
1237652986117423162,329.649917,12.038972,PGC 67761,.I?....,-99.0
1237652986654097577,329.219625,12.316111,PGC 67694,.SB?...,-99.0
1237652986654818428,330.878917,12.636778,PGC 67945,.E.....,-5.0
1237652987183759449,312.495599,9.899128,PGC 65485,.S..0..,0.0
1237652987190181979,327.254583,12.514278,PGC 67406,.SB.1..,1.0
1237652987191689356,330.779972,12.950083,PGC 67927,,-99.0
1237652987718533168,307.6785,9.190361,PGC 64848,.S..8..,8.0
1237652987723055353,317.979417,11.379361,PGC 66325,.S..8*.,8.0
1237652987723120759,318.102875,11.408694,PGC 66343,.SB.3..,3.0
1237652987729281365,332.418417,13.635889,PGC 68181,.S?....,-99.0
1237652987729740094,333.443754,13.790763,PGC 68331,,-99.0
1237652987729740118,333.483167,13.755389,PGC 68341,.S..2..,2.0
1237652987729870860,333.687417,13.8465,PGC 68384,.LA.-..,-3.0
1237652987729870862,333.69525,13.840806,PGC 68383,.LA.-..,-3.0
1237652997919342704,27.7946667,-1.0280556,PGC  6835,.L.....,-2.0
1237652997921046665,31.6771667,-0.8604722,PGC  8060,.SA.8*.,8.0
1237652997925765139,42.3664583,-0.8730278,PGC 10697,PSBR3..,2.5
1237652997925765358,42.473375,-1.0036389,PGC 10747,.S..6*.,6.0
1237652997929173018,50.160625,-1.0350556,PGC 12524,.S?....,-99.0
1237652997929173176,50.188875,-1.0539722,PGC 12538,.L?....,-99.0
1237652997929173182,50.18917,-1.04944,PGC 12539,.S?....,-99.0
1237652997929304238,50.5036667,-1.05425,PGC 12620,.S..6*.,6.0
1237652997936185386,66.208542,-1.026694,PGC 15057,.S..4..,4.0
1237652997937627545,69.51,-0.943333,PGC 15697,.S..6*.,6.0
1237652997939920998,74.695042,-0.884361,PGC 16464,.S..6*.,6.0
1237652998456606732,28.593292,-0.628361,PGC  7071,,-99.0
1237652998456868912,29.272233,-0.46826,PGC  7328,.S..6*.,6.0
1237652998457983097,31.719917,-0.518111,PGC  8067,,-99.0
1237652998459686965,35.6251,-0.617547,PGC  9028,.S..7*/,7.3
1237652998460276899,37.078667,-0.608204,PGC  9406,.IXS9*.,10.0
1237652998462308383,41.604875,-0.4986944,PGC 10496,.SXT5..,5.0
1237652998462570524,42.21685,-0.524054,PGC 10649,CE...*.,-5.0
1237652998462636069,42.4204167,-0.5233611,PGC 10726,.SBT3P?,3.3
1237652998465585202,49.1326667,-0.4681111,PGC 12163,.SBS4*.,4.0
1237652998474760283,70.032833,-0.547528,PGC 15773,RSBR0..,0.3
1237652998476529985,74.223667,-0.588167,PGC 16382,,-99.0
1237652998476726488,74.638658,-0.553239,PGC 16448,,-99.0
1237652998476791814,74.683438,-0.478239,PGC 16462,.LB.0*.,-2.0
1237652998476791875,74.727542,-0.488917,PGC 16471,.E+..*.,-4.3
1237652998477119824,75.430083,-0.506222,PGC 16575,.S?....,-99.0
1237652998993477687,28.671,-0.1433333,PGC  7090,.E...?.,-5.0
1237652998993740014,29.2524167,-0.0898333,PGC  7326,,-99.0
1237652998994329610,30.5514167,-0.1006389,PGC  7741,PSBS1*.,0.5
1237652998994329611,30.549375,-0.1304167,PGC  7740,.SAT5*.,5.0
1237652998997540900,37.9071667,-0.14025,PGC  9613,,-99.0
1237652999000096884,43.8008169,-0.1835573,PGC 11012,.RING.B,-99.0
1237652999000096885,43.790417,-0.177833,PGC 11007,.RING.A,-4.3
1237652999002521869,49.3604167,-0.0942222,PGC 12220,.S..3*.,3.0
1237652999002587206,49.4877917,-0.1690833,PGC 12262,.SAT5*.,5.0
1237652999003504732,51.560417,-0.203014,PGC 12835,,-99.0
1237652999010451633,67.33818,-0.20685,PGC 22291,,-99.0
1237652999011237918,69.155625,-0.143611,PGC 15638,.SXT4..,4.3
1237652999013531817,74.486042,-0.125778,PGC 16420,.S..3./,3.0
1237652999530020998,27.952125,0.2638611,PGC  6888,.S..3*.,3.0
1237652999533297733,35.41884,0.255297,PGC  8979,.S..0..,0.0
1237652999534084166,37.2279583,0.3703056,PGC  9445,.S..6*.,6.0
1237652999534411901,37.93075,0.2934722,PGC  9617,.S..6*.,6.0
1237652999534542872,38.167375,0.2601111,PGC  9684,.LBT+*.,-1.0
1237652999534542962,38.2551667,0.4208333,PGC  9711,.S..2..,2.0
1237652999534870717,39.0040417,0.4202222,PGC  9869,.SXS6..,6.0
1237652999535722549,40.8804583,0.3068333,PGC 10315,.SBT3*.,2.7
1237652999536181408,41.9370417,0.4141667,PGC 10574,.SBT3*.,3.0
1237652999541030937,53.0057083,0.2794444,PGC 13109,.S?....,-99.0
1237652999541030938,53.0795,0.2825,PGC 13119,.S?....,-99.0
1237652999541031076,53.033458,0.353384,PGC 13117,.S..2..,2.0
1237652999548895346,71.052708,0.350833,PGC 15910,PSBT5*.,4.6
1237652999549157709,71.606612,0.366396,PGC 15965,.S?....,-99.0
1237652999549354174,72.094792,0.224222,PGC 16049,.E?....,-99.0
1237652999549419545,72.14375,0.241667,PGC 16059,.IXS9*.,10.0
1237652999549485177,72.391792,0.252861,PGC 16095,.L...*.,-2.0
1237652999550926993,75.64375,0.244806,PGC 16613,.SBS7*.,7.3
1237652999550992445,75.767708,0.25525,PGC 16631,.S..6*.,6.0
1237653000067285037,28.726,0.8111944,PGC  7116,.S?....,-99.0
1237653000071807102,39.0984167,0.7085278,PGC  9894,.S..5P/,4.5
1237653000072659108,41.087913,0.675381,PGC 10381,.I..9*.,10.0
1237653000073511053,42.9774583,0.6648056,PGC 10857,.S..4..,4.0
1237653000073969783,43.9885833,0.6926111,PGC 11075,.SBT1P*,1.0
1237653000080982023,60.044268,0.743982,PGC 14252,.SXS8*.,8.0
1237653000082817090,64.250958,0.835194,PGC 14792,.L..+*.,-0.7
1237653000084193359,67.394292,0.768917,PGC 15283,.SBS9..,9.0
1237653000084324380,67.666375,0.661667,PGC 15332,.E...P.,-5.0
1237653000084324381,67.682387,0.664713,PGC 15340,.E...P?,-4.6
1237653000084390355,67.787083,0.844167,PGC 15369,.I..9*.,10.0
1237653000087142436,74.113542,0.71125,PGC 16368,,-99.0
1237653000087339178,74.580833,0.74225,PGC 16439,.L..0P*,-2.3
1237653000087863521,75.865167,0.660278,PGC 16646,.S..6*/,6.0
1237653000605597787,32.0840417,1.1842778,PGC  8157,.S?....,-99.0
1237653000605794551,32.594117,1.200866,PGC  8302,.I..9*.,10.0
1237653000606580739,34.2699167,1.2441944,PGC  8718,.L..+*.,-0.7
1237653000607563841,36.617875,1.1605278,PGC  9283,.E.....,-5.0
1237653000607957017,37.4849583,1.1790833,PGC  9514,.L...*.,-2.0
1237653000608153689,37.9907083,1.2465,PGC  9642,.LAT-*.,-3.0
1237653000609005618,39.848625,1.093778,PGC 10060,.S..0./,0.0
1237653000609136674,40.098827,1.228714,PGC 10117,.IBS9..,10.0
1237653000610775205,43.953663,1.079369,PGC 11067,.S..6*.,6.0
1237653000611823749,46.287625,1.0935556,PGC 11598,.S..7*/,7.0
1237653000615428299,54.56162,1.17323,PGC 13406,.S..3P?,3.0
1237653000616607827,57.248822,1.171654,PGC 13903,.SXS8..,8.0
1237653000616607981,57.287125,1.162917,PGC 20058,.SB?...,-99.0
1237653000619556874,63.897792,1.180917,PGC 14752,.S..0..,0.0
1237653000620933392,67.05975,1.053028,PGC 15181,.S..8*.,8.0
1237653000621326365,67.980542,1.199083,PGC 15429,.SXT5..,5.0
1237653000621523300,68.483917,1.11375,PGC 15531,.SXS7*.,6.7
1237653000622375362,70.473833,1.081306,PGC 15836,.S..3..,3.0
1237653000623620158,73.205051,1.259095,PGC 16232,.L..-*.,-3.0
1237653000623751438,73.48,1.155,PGC 24882,.S?....,-99.0
1237653009194614868,317.979417,11.379361,PGC 66325,.S..8*.,8.0
1237653009194615150,318.102875,11.408694,PGC 66343,.SB.3..,3.0
1237653010805686440,313.865083,-1.22525,PGC 65718,.SBR1P.,1.0
1237653010812371190,329.076458,-1.173528,PGC 67672,.SBS5..,5.0
1237653010824298671,356.330087,-1.27341,PGC 72325,.S..8*.,8.0
1237653010827182102,2.956292,-1.087361,PGC   825,.S..8*.,8.0
1237653010828951617,6.9572083,-1.1999722,PGC  1713,.SXS7*.,6.5
1237653010829082754,7.3870417,-1.09575,PGC  1805,.SXS3..,3.0
1237653010829541473,8.3420417,-1.1213611,PGC  2016,.SBT8..,8.0
1237653010831900775,13.828542,-1.277139,PGC  3272,,-99.0
1237653010832031812,14.106625,-1.262472,PGC  3365,.E...*.,-5.0
1237653010832031818,14.067125,-1.255444,PGC  3342,.E.....,-4.5
1237653010832031929,14.0444583,-1.1169167,PGC  3340,,-99.0
1237653010835308560,21.5104583,-1.2256111,PGC  5326,.E+..*.,-3.7
1237653010835439631,21.817288,-1.271962,PGC  5424,.E.....,-5.0
1237653010835439734,21.8996,-1.105121,PGC  5436,.S..0..,0.0
1237653010835505159,21.9292083,-1.1395833,PGC  5449,.E...*.,-5.0
1237653010835701776,22.4332917,-1.2414167,PGC  5574,.L.....,-2.0
1237653010836095113,23.393892,-1.090636,PGC  5803,.S..8*.,8.0
1237653010836160636,23.51025,-1.07575,PGC  5830,.SB.2P/,2.0
1237653010838257767,28.2704167,-1.0752778,PGC  6986,.S..2..,2.0
1237653010839240757,30.572083,-1.127917,PGC  7748,.E.....,-5.0
1237653010842058759,36.906083,-1.156278,PGC  9359,.LBT+..,-1.0
1237653010842124303,37.116042,-1.151528,PGC  9414,.SXT5..,5.0
1237653010842320969,37.638042,-1.108472,PGC  9549,.S..2*/,1.8
1237653010844680503,42.969583,-1.172222,PGC 10854,.SBT9*.,9.0
1237653010844811280,43.215875,-1.274667,PGC 10891,.E.....,-4.5
1237653010845007949,43.7632917,-1.1894167,PGC 11000,.S..5..,5.0
1237653010845990977,45.954625,-1.1037222,PGC 11537,.LA.+*.,-0.5
1237653011349438763,329.604042,-0.739556,PGC 67756,.SBS8*.,8.0
1237653011350159563,331.30925,-0.648292,PGC 68006,.L...P.,-2.0
1237653011363725379,2.159208,-0.735194,PGC   639,.S..1..,1.0
1237653011364315265,3.6327083,-0.7375556,PGC   963,.SXS5?.,4.7
1237653011369754699,16.0707083,-0.7649444,PGC  3817,.L..-*.,-3.0
1237653011369820237,16.170125,-0.8027778,PGC  3833,RLBS0*.,-2.0
1237653011370606624,17.943875,-0.66433,PGC  4292,.P...?.,99.0
1237653011370999883,18.8768333,-0.8609444,PGC  4540,.SXS6*.,6.0
1237653011371851935,20.8105833,-0.7013056,PGC  5067,.S?....,-99.0
1237653011372900413,23.25825,-0.6898333,PGC  5771,.SXS5..,5.0
1237653011374800989,27.5294,-0.740092,PGC  6741,.S?....,-99.0
1237653011375194160,28.496667,-0.750361,PGC  7039,.S?....,-99.0
1237653011375259953,28.5334583,-0.7425,PGC  7046,.I..9*.,10.0
1237653011376504935,31.418,-0.6948333,PGC  7979,.S..6*.,6.0
1237653011376635933,31.6771667,-0.8604722,PGC  8060,.SA.8*.,8.0
1237653011377094712,32.7765,-0.6557778,PGC  8356,,-99.0
1237653011377225936,33.0820417,-0.8115278,PGC  8439,PSBR1*.,1.0
1237653011377356864,33.4098333,-0.7173056,PGC  8526,PSAT0*.,0.3
1237653011377487881,33.6398442,-0.766693,PGC  8586,.SAS1*.,1.3
1237653011377619031,33.9936667,-0.7135833,PGC  8659,.L..-*.,-3.0
1237653011379847329,39.05825,-0.69775,PGC  9880,.S..6*.,6.0
1237653011381223476,42.2116667,-0.7673889,PGC 10647,RSBR2*.,2.3
1237653011381551147,42.8963333,-0.7337778,PGC 10843,.S..1*.,1.0
1237653011382534318,45.2635833,-0.7433056,PGC 11397,.S..8*.,8.0
1237653011901382674,3.9927083,-0.3035,PGC  1058,.SAR6P.,6.0
1237653011903021106,7.800375,-0.4073611,PGC  1905,.L?....,-99.0
1237653011904069790,10.1577083,-0.3306667,PGC  2440,.S..3..,3.0
1237653011905970302,14.43833,-0.41556,PGC  3451,.E...?.,-5.0
1237653011907346569,17.659375,-0.2780556,PGC  4195,.S?....,-99.0
1237653011907608591,18.2025417,-0.2901944,PGC  4363,.E+....,-4.0
1237653011907608657,18.23925,-0.3449722,PGC  4368,.L..0*/,-1.7
1237653011907608680,18.24975,-0.252444,PGC  4376,.E...*.,-5.0
1237653011908395184,20.0639583,-0.3358333,PGC  4812,.S..4..,4.0
1237653011908722719,20.807125,-0.3853056,PGC  5056,.S..6*.,6.0
1237653011911147593,26.263667,-0.3,PGC  6419,.SB?...,-99.0
1237653011912786065,30.0202917,-0.2791389,PGC  7574,.S..2..,2.0
1237653011913441301,31.566625,-0.2914444,PGC  8029,.L.....,-2.0
1237653011914883136,34.921375,-0.2556667,PGC  8876,PSXS3P.,2.5
1237653011915604048,36.5279583,-0.3319167,PGC  9256,.SBT4*.,4.0
1237653011915735093,36.8872083,-0.2445278,PGC  9352,.LX.-..,-2.5
1237653011917832244,41.641333,-0.247083,PGC 10507,.SBT4..,4.0
1237653011917963274,41.8659583,-0.2851111,PGC 10559,.SXS2..,2.0
1237653011918094348,42.1612083,-0.2715,PGC 10634,PSBT0..,0.3
1237653011919011895,44.3494583,-0.3093889,PGC 11170,.L..-*.,-3.0
1237653012424687787,332.9705,0.108722,PGC 68258,.SBT4..,3.5
1237653012426850407,338.030208,0.037083,PGC 69089,.S..3..,3.0
1237653012430520356,346.328417,0.189444,PGC 70435,.S..1..,1.0
1237653012432683025,351.256596,0.000202,PGC 71381,.SBS9P*,9.3
1237653012433272872,352.6334583,0.0810278,PGC 71625,.L..+..,-0.5
1237653012433273016,352.6069583,0.1566944,PGC 71611,.SAT7*.,6.5
1237653012433797166,353.807416,0.042437,PGC 71818,.SBS7P*,7.0
1237653012445397096,20.338842,0.090386,PGC  4916,.S?....,-99.0
1237653012445855858,21.414,0.1304167,PGC  5291,.I..9..,10.0
1237653012446707716,23.280833,0.176111,PGC  5776,.S..9..,9.0
1237653012449525824,29.797279,0.109781,PGC  7511,,-99.0
1237653012454309928,40.6696292,-0.0132806,PGC 10266,RSAT3..,3.0
1237653012455096467,42.570242,0.091994,PGC 10761,.SBR3..,3.0
1237653012456276120,45.167525,0.020461,PGC 11375,.S..8*/,8.0
1237653012959068341,327.280417,0.447333,PGC 67410,.SBT5*.,4.7
1237653012960575652,330.816667,0.571111,PGC 67934,.SBT3P*,3.0
1237653012961165496,332.143667,0.511694,PGC 68127,.L..0?.,-2.0
1237653012964769878,340.391167,0.401,PGC 69505,.IBS9*.,10.0
1237653012971585604,356.0085,0.516722,PGC 72247,.SBT3..,3.0
1237653012972699766,358.544208,0.394306,PGC 72806,.L..+$.,-1.0
1237653012972961806,359.0325833,0.5495,PGC 72930,PSBT0*.,0.0
1237653012974403687,2.3314583,0.5992222,PGC   670,.S..3..,3.0
1237653012979777576,14.7035833,0.5872222,PGC  3512,.S?....,-99.0
1237653012981547082,18.74,0.4308056,PGC  4500,.E...*.,-5.0
1237653012982661141,21.26225,0.4443611,PGC  5238,.S?....,-99.0
1237653012982858033,21.621987,0.548744,PGC  5366,.I..9*.,10.0
1237653012986331213,29.6705417,0.5292222,PGC  7465,.SBR4*.,4.0
1237653012986396690,29.7179167,0.5683056,PGC  7484,.L?....,-99.0
1237653012988756042,35.222605,0.556814,PGC  8929,.S..0..,0.0
1237653012989542551,36.9643333,0.5015278,PGC  9376,.S..4*/,4.3
1237653012990132238,38.2551667,0.4208333,PGC  9711,.S..2..,2.0
1237653012990459970,39.0040417,0.4202222,PGC  9869,.SXS6..,6.0
1237653012991049810,40.438458,0.443167,PGC 10208,.SB.3*/,3.0
1237653012991705233,41.9370417,0.4141667,PGC 10574,.SBT3*.,3.0
1237653013495087165,325.374854,0.89465,PGC 67173,.SAT7*.,6.5
1237653013496070249,327.676417,0.911972,PGC 67458,.S..1?.,1.0
1237653013496922277,329.530833,1.008972,PGC 67737,.S..4*/,4.0
1237653013504262159,346.302321,0.834406,PGC 70430,PSBT4?.,4.3
1237653013504524318,346.953913,0.9405,PGC 70539,.L..-P*,-3.0
1237653013505769607,349.829258,0.945847,PGC 71063,.L..+?/,-1.0
1237653013512454201,5.114583,0.833556,PGC  1309,.L..0P?,-2.3
1237653013512454202,5.1074167,0.8263611,PGC  1306,.SBR0*.,-0.3
1237653013513699556,7.93025,0.9007778,PGC  1936,.S..8*.,8.0
1237653013514551301,9.824333,0.91275,PGC  2357,.LB..P*,-2.2
1237653013514551302,9.805792,0.864139,PGC  2352,PSBR1*.,1.0
1237653013514551308,9.8282917,0.8919444,PGC  2365,.LB.0P.,-2.0
1237653013514551407,9.8950833,0.8598889,PGC  2388,.SXR5..,4.5
1237653013514878981,10.547125,0.9045278,PGC  2522,CE...?.,-5.0
1237653013514879002,10.566125,0.8454722,PGC  2527,PSBR0*.,0.0
1237653013516714020,14.7670833333333,1.00138888888889,PGC  3530,,-99.0
1237653013516779602,14.9255,0.9166111,PGC  3566,.S..6*.,6.0
1237653013517631522,16.8440833,0.9259722,PGC  3976,PLA.-*.,-3.2
1237653013518221334,18.232125,0.981556,PGC  4367,.SXS9..,9.0
1237653013518287062,18.414154,0.874413,PGC  4416,.I..9*.,10.0
